key_id,tournament_id,tournament_name,match_id,match_name,match_date,stage_name,group_name,team_id,team_name,team_code,home_team,away_team,player_id,family_name,given_name,shirt_number,position_name,position_code,starter,substitute
20603,WC-2014,2014 FIFA Men's World Cup,M-2014-59,Argentina vs Belgium,2014-07-05,quarter-finals,not applicable,T-03,Argentina,ARG,1,0,P-60541,Romero,Sergio,1,goal keeper,GK,1,0
20604,WC-2014,2014 FIFA Men's World Cup,M-2014-59,Argentina vs Belgium,2014-07-05,quarter-finals,not applicable,T-03,Argentina,ARG,1,0,P-61051,Garay,Ezequiel,2,center back,CB,1,0
20605,WC-2014,2014 FIFA Men's World Cup,M-2014-59,Argentina vs Belgium,2014-07-05,quarter-finals,not applicable,T-03,Argentina,ARG,1,0,P-96639,Zabaleta,Pablo,4,right back,RB,1,0
20606,WC-2014,2014 FIFA Men's World Cup,M-2014-59,Argentina vs Belgium,2014-07-05,quarter-finals,not applicable,T-03,Argentina,ARG,1,0,P-38647,Biglia,Lucas,6,center midfielder,CM,1,0
20607,WC-2014,2014 FIFA Men's World Cup,M-2014-59,Argentina vs Belgium,2014-07-05,quarter-finals,not applicable,T-03,Argentina,ARG,1,0,P-42113,Di María,Ángel,7,left winger,LW,1,0
20608,WC-2014,2014 FIFA Men's World Cup,M-2014-59,Argentina vs Belgium,2014-07-05,quarter-finals,not applicable,T-03,Argentina,ARG,1,0,P-29398,Higuaín,Gonzalo,9,center forward,CF,1,0
20609,WC-2014,2014 FIFA Men's World Cup,M-2014-59,Argentina vs Belgium,2014-07-05,quarter-finals,not applicable,T-03,Argentina,ARG,1,0,P-14758,Messi,Lionel,10,center forward,CF,1,0
20610,WC-2014,2014 FIFA Men's World Cup,M-2014-59,Argentina vs Belgium,2014-07-05,quarter-finals,not applicable,T-03,Argentina,ARG,1,0,P-77063,Mascherano,Javier,14,center midfielder,CM,1,0
20611,WC-2014,2014 FIFA Men's World Cup,M-2014-59,Argentina vs Belgium,2014-07-05,quarter-finals,not applicable,T-03,Argentina,ARG,1,0,P-39810,Demichelis,Martín,15,center back,CB,1,0
20612,WC-2014,2014 FIFA Men's World Cup,M-2014-59,Argentina vs Belgium,2014-07-05,quarter-finals,not applicable,T-03,Argentina,ARG,1,0,P-69953,Lavezzi,Ezequiel,22,right winger,RW,1,0
20613,WC-2014,2014 FIFA Men's World Cup,M-2014-59,Argentina vs Belgium,2014-07-05,quarter-finals,not applicable,T-03,Argentina,ARG,1,0,P-38424,Basanta,José María,23,left back,LB,1,0
20614,WC-2014,2014 FIFA Men's World Cup,M-2014-59,Argentina vs Belgium,2014-07-05,quarter-finals,not applicable,T-03,Argentina,ARG,1,0,P-51894,Gago,Fernando,5,midfielder,MF,0,1
20615,WC-2014,2014 FIFA Men's World Cup,M-2014-59,Argentina vs Belgium,2014-07-05,quarter-finals,not applicable,T-03,Argentina,ARG,1,0,P-69019,Pérez,Enzo,8,midfielder,MF,0,1
20616,WC-2014,2014 FIFA Men's World Cup,M-2014-59,Argentina vs Belgium,2014-07-05,quarter-finals,not applicable,T-03,Argentina,ARG,1,0,P-27419,Palacio,Rodrigo,18,forward,FW,0,1
20617,WC-2014,2014 FIFA Men's World Cup,M-2014-59,Argentina vs Belgium,2014-07-05,quarter-finals,not applicable,T-06,Belgium,BEL,0,1,P-09658,Courtois,Thibaut,1,goal keeper,GK,1,0
20618,WC-2014,2014 FIFA Men's World Cup,M-2014-59,Argentina vs Belgium,2014-07-05,quarter-finals,not applicable,T-06,Belgium,BEL,0,1,P-70547,Alderweireld,Toby,2,right back,RB,1,0
20619,WC-2014,2014 FIFA Men's World Cup,M-2014-59,Argentina vs Belgium,2014-07-05,quarter-finals,not applicable,T-06,Belgium,BEL,0,1,P-95269,Kompany,Vincent,4,center back,CB,1,0
20620,WC-2014,2014 FIFA Men's World Cup,M-2014-59,Argentina vs Belgium,2014-07-05,quarter-finals,not applicable,T-06,Belgium,BEL,0,1,P-64049,Vertonghen,Jan,5,left back,LB,1,0
20621,WC-2014,2014 FIFA Men's World Cup,M-2014-59,Argentina vs Belgium,2014-07-05,quarter-finals,not applicable,T-06,Belgium,BEL,0,1,P-53048,Witsel,Axel,6,center midfielder,CM,1,0
20622,WC-2014,2014 FIFA Men's World Cup,M-2014-59,Argentina vs Belgium,2014-07-05,quarter-finals,not applicable,T-06,Belgium,BEL,0,1,P-48955,De Bruyne,Kevin,7,attacking midfielder,AM,1,0
20623,WC-2014,2014 FIFA Men's World Cup,M-2014-59,Argentina vs Belgium,2014-07-05,quarter-finals,not applicable,T-06,Belgium,BEL,0,1,P-63363,Fellaini,Marouane,8,center midfielder,CM,1,0
20624,WC-2014,2014 FIFA Men's World Cup,M-2014-59,Argentina vs Belgium,2014-07-05,quarter-finals,not applicable,T-06,Belgium,BEL,0,1,P-72011,Hazard,Eden,10,left winger,LW,1,0
20625,WC-2014,2014 FIFA Men's World Cup,M-2014-59,Argentina vs Belgium,2014-07-05,quarter-finals,not applicable,T-06,Belgium,BEL,0,1,P-25209,Mirallas,Kevin,11,right winger,RW,1,0
20626,WC-2014,2014 FIFA Men's World Cup,M-2014-59,Argentina vs Belgium,2014-07-05,quarter-finals,not applicable,T-06,Belgium,BEL,0,1,P-21070,Van Buyten,Daniel,15,center back,CB,1,0
20627,WC-2014,2014 FIFA Men's World Cup,M-2014-59,Argentina vs Belgium,2014-07-05,quarter-finals,not applicable,T-06,Belgium,BEL,0,1,P-77619,Origi,Divock,17,center forward,CF,1,0
20628,WC-2014,2014 FIFA Men's World Cup,M-2014-59,Argentina vs Belgium,2014-07-05,quarter-finals,not applicable,T-06,Belgium,BEL,0,1,P-72637,Lukaku,Romelu,9,forward,FW,0,1
20629,WC-2014,2014 FIFA Men's World Cup,M-2014-59,Argentina vs Belgium,2014-07-05,quarter-finals,not applicable,T-06,Belgium,BEL,0,1,P-84852,Mertens,Dries,14,forward,FW,0,1
20630,WC-2014,2014 FIFA Men's World Cup,M-2014-59,Argentina vs Belgium,2014-07-05,quarter-finals,not applicable,T-06,Belgium,BEL,0,1,P-69919,Chadli,Nacer,22,midfielder,MF,0,1
20631,WC-2014,2014 FIFA Men's World Cup,M-2014-60,Netherlands vs Costa Rica,2014-07-05,quarter-finals,not applicable,T-48,Netherlands,NLD,1,0,P-68395,Cillessen,Jasper,1,goal keeper,GK,1,0
20632,WC-2014,2014 FIFA Men's World Cup,M-2014-60,Netherlands vs Costa Rica,2014-07-05,quarter-finals,not applicable,T-48,Netherlands,NLD,1,0,P-21798,Vlaar,Ron,2,center back,CB,1,0
20633,WC-2014,2014 FIFA Men's World Cup,M-2014-60,Netherlands vs Costa Rica,2014-07-05,quarter-finals,not applicable,T-48,Netherlands,NLD,1,0,P-70280,de Vrij,Stefan,3,center back,CB,1,0
20634,WC-2014,2014 FIFA Men's World Cup,M-2014-60,Netherlands vs Costa Rica,2014-07-05,quarter-finals,not applicable,T-48,Netherlands,NLD,1,0,P-69329,Martins Indi,Bruno,4,center back,CB,1,0
20635,WC-2014,2014 FIFA Men's World Cup,M-2014-60,Netherlands vs Costa Rica,2014-07-05,quarter-finals,not applicable,T-48,Netherlands,NLD,1,0,P-39861,Blind,Daley,5,left wing back,LWB,1,0
20636,WC-2014,2014 FIFA Men's World Cup,M-2014-60,Netherlands vs Costa Rica,2014-07-05,quarter-finals,not applicable,T-48,Netherlands,NLD,1,0,P-99934,van Persie,Robin,9,center forward,CF,1,0
20637,WC-2014,2014 FIFA Men's World Cup,M-2014-60,Netherlands vs Costa Rica,2014-07-05,quarter-finals,not applicable,T-48,Netherlands,NLD,1,0,P-51336,Sneijder,Wesley,10,center midfielder,CM,1,0
20638,WC-2014,2014 FIFA Men's World Cup,M-2014-60,Netherlands vs Costa Rica,2014-07-05,quarter-finals,not applicable,T-48,Netherlands,NLD,1,0,P-23705,Robben,Arjen,11,right winger,RW,1,0
20639,WC-2014,2014 FIFA Men's World Cup,M-2014-60,Netherlands vs Costa Rica,2014-07-05,quarter-finals,not applicable,T-48,Netherlands,NLD,1,0,P-33312,Kuyt,Dirk,15,right wing back,RWB,1,0
20640,WC-2014,2014 FIFA Men's World Cup,M-2014-60,Netherlands vs Costa Rica,2014-07-05,quarter-finals,not applicable,T-48,Netherlands,NLD,1,0,P-85698,Wijnaldum,Georginio,20,center midfielder,CM,1,0
20641,WC-2014,2014 FIFA Men's World Cup,M-2014-60,Netherlands vs Costa Rica,2014-07-05,quarter-finals,not applicable,T-48,Netherlands,NLD,1,0,P-27540,Depay,Memphis,21,left winger,LW,1,0
20642,WC-2014,2014 FIFA Men's World Cup,M-2014-60,Netherlands vs Costa Rica,2014-07-05,quarter-finals,not applicable,T-48,Netherlands,NLD,1,0,P-62029,Lens,Jeremain,17,midfielder,MF,0,1
20643,WC-2014,2014 FIFA Men's World Cup,M-2014-60,Netherlands vs Costa Rica,2014-07-05,quarter-finals,not applicable,T-48,Netherlands,NLD,1,0,P-64344,Huntelaar,Klaas-Jan,19,forward,FW,0,1
20644,WC-2014,2014 FIFA Men's World Cup,M-2014-60,Netherlands vs Costa Rica,2014-07-05,quarter-finals,not applicable,T-48,Netherlands,NLD,1,0,P-42745,Krul,Tim,23,goal keeper,GK,0,1
20645,WC-2014,2014 FIFA Men's World Cup,M-2014-60,Netherlands vs Costa Rica,2014-07-05,quarter-finals,not applicable,T-17,Costa Rica,CRI,0,1,P-81392,Navas,Keylor,1,goal keeper,GK,1,0
20646,WC-2014,2014 FIFA Men's World Cup,M-2014-60,Netherlands vs Costa Rica,2014-07-05,quarter-finals,not applicable,T-17,Costa Rica,CRI,0,1,P-65320,Acosta,Jhonny,2,center back,CB,1,0
20647,WC-2014,2014 FIFA Men's World Cup,M-2014-60,Netherlands vs Costa Rica,2014-07-05,quarter-finals,not applicable,T-17,Costa Rica,CRI,0,1,P-04808,González,Giancarlo,3,center back,CB,1,0
20648,WC-2014,2014 FIFA Men's World Cup,M-2014-60,Netherlands vs Costa Rica,2014-07-05,quarter-finals,not applicable,T-17,Costa Rica,CRI,0,1,P-52458,Umaña,Michael,4,center back,CB,1,0
20649,WC-2014,2014 FIFA Men's World Cup,M-2014-60,Netherlands vs Costa Rica,2014-07-05,quarter-finals,not applicable,T-17,Costa Rica,CRI,0,1,P-11767,Borges,Celso,5,center midfielder,CM,1,0
20650,WC-2014,2014 FIFA Men's World Cup,M-2014-60,Netherlands vs Costa Rica,2014-07-05,quarter-finals,not applicable,T-17,Costa Rica,CRI,0,1,P-57722,Bolaños,Christian,7,left winger,LW,1,0
20651,WC-2014,2014 FIFA Men's World Cup,M-2014-60,Netherlands vs Costa Rica,2014-07-05,quarter-finals,not applicable,T-17,Costa Rica,CRI,0,1,P-70812,Campbell,Joel,9,center forward,CF,1,0
20652,WC-2014,2014 FIFA Men's World Cup,M-2014-60,Netherlands vs Costa Rica,2014-07-05,quarter-finals,not applicable,T-17,Costa Rica,CRI,0,1,P-99590,Ruiz,Bryan,10,right winger,RW,1,0
20653,WC-2014,2014 FIFA Men's World Cup,M-2014-60,Netherlands vs Costa Rica,2014-07-05,quarter-finals,not applicable,T-17,Costa Rica,CRI,0,1,P-81779,Díaz,Júnior,15,left wing back,LWB,1,0
20654,WC-2014,2014 FIFA Men's World Cup,M-2014-60,Netherlands vs Costa Rica,2014-07-05,quarter-finals,not applicable,T-17,Costa Rica,CRI,0,1,P-26483,Gamboa,Cristian,16,right wing back,RWB,1,0
20655,WC-2014,2014 FIFA Men's World Cup,M-2014-60,Netherlands vs Costa Rica,2014-07-05,quarter-finals,not applicable,T-17,Costa Rica,CRI,0,1,P-24978,Tejeda,Yeltsin,17,center midfielder,CM,1,0
20656,WC-2014,2014 FIFA Men's World Cup,M-2014-60,Netherlands vs Costa Rica,2014-07-05,quarter-finals,not applicable,T-17,Costa Rica,CRI,0,1,P-39550,Myrie,David,8,defender,DF,0,1
20657,WC-2014,2014 FIFA Men's World Cup,M-2014-60,Netherlands vs Costa Rica,2014-07-05,quarter-finals,not applicable,T-17,Costa Rica,CRI,0,1,P-11307,Ureña,Marco,21,forward,FW,0,1
20658,WC-2014,2014 FIFA Men's World Cup,M-2014-60,Netherlands vs Costa Rica,2014-07-05,quarter-finals,not applicable,T-17,Costa Rica,CRI,0,1,P-71361,Cubero,José Miguel,22,midfielder,MF,0,1
20659,WC-2014,2014 FIFA Men's World Cup,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,not applicable,T-09,Brazil,BRA,1,0,P-87449,Luiz,David,4,center back,CB,1,0
20660,WC-2014,2014 FIFA Men's World Cup,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,not applicable,T-09,Brazil,BRA,1,0,P-41758,Fernandinho,not applicable,5,center midfielder,CM,1,0
20661,WC-2014,2014 FIFA Men's World Cup,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,not applicable,T-09,Brazil,BRA,1,0,P-70650,Marcelo,not applicable,6,left back,LB,1,0
20662,WC-2014,2014 FIFA Men's World Cup,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,not applicable,T-09,Brazil,BRA,1,0,P-86524,Hulk,not applicable,7,right winger,RW,1,0
20663,WC-2014,2014 FIFA Men's World Cup,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,not applicable,T-09,Brazil,BRA,1,0,P-54042,Fred,not applicable,9,center forward,CF,1,0
20664,WC-2014,2014 FIFA Men's World Cup,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,not applicable,T-09,Brazil,BRA,1,0,P-37239,Oscar,not applicable,11,attacking midfielder,AM,1,0
20665,WC-2014,2014 FIFA Men's World Cup,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,not applicable,T-09,Brazil,BRA,1,0,P-11275,César,Júlio,12,goal keeper,GK,1,0
20666,WC-2014,2014 FIFA Men's World Cup,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,not applicable,T-09,Brazil,BRA,1,0,P-93619,Dante,not applicable,13,center back,CB,1,0
20667,WC-2014,2014 FIFA Men's World Cup,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,not applicable,T-09,Brazil,BRA,1,0,P-43410,Gustavo,Luiz,17,center midfielder,CM,1,0
20668,WC-2014,2014 FIFA Men's World Cup,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,not applicable,T-09,Brazil,BRA,1,0,P-50663,Bernard,not applicable,20,left winger,LW,1,0
20669,WC-2014,2014 FIFA Men's World Cup,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,not applicable,T-09,Brazil,BRA,1,0,P-94551,Maicon,not applicable,23,right back,RB,1,0
20670,WC-2014,2014 FIFA Men's World Cup,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,not applicable,T-09,Brazil,BRA,1,0,P-54013,Paulinho,not applicable,8,midfielder,MF,0,1
20671,WC-2014,2014 FIFA Men's World Cup,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,not applicable,T-09,Brazil,BRA,1,0,P-86499,Ramires,not applicable,16,midfielder,MF,0,1
20672,WC-2014,2014 FIFA Men's World Cup,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,not applicable,T-09,Brazil,BRA,1,0,P-62621,Willian,not applicable,19,midfielder,MF,0,1
20673,WC-2014,2014 FIFA Men's World Cup,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,not applicable,T-31,Germany,DEU,0,1,P-19408,Neuer,Manuel,1,goal keeper,GK,1,0
20674,WC-2014,2014 FIFA Men's World Cup,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,not applicable,T-31,Germany,DEU,0,1,P-54036,Höwedes,Benedikt,4,left back,LB,1,0
20675,WC-2014,2014 FIFA Men's World Cup,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,not applicable,T-31,Germany,DEU,0,1,P-81447,Hummels,Mats,5,center back,CB,1,0
20676,WC-2014,2014 FIFA Men's World Cup,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,not applicable,T-31,Germany,DEU,0,1,P-13029,Khedira,Sami,6,center midfielder,CM,1,0
20677,WC-2014,2014 FIFA Men's World Cup,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,not applicable,T-31,Germany,DEU,0,1,P-43400,Schweinsteiger,Bastian,7,center midfielder,CM,1,0
20678,WC-2014,2014 FIFA Men's World Cup,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,not applicable,T-31,Germany,DEU,0,1,P-12818,Özil,Mesut,8,left winger,LW,1,0
20679,WC-2014,2014 FIFA Men's World Cup,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,not applicable,T-31,Germany,DEU,0,1,P-27787,Klose,Miroslav,11,center forward,CF,1,0
20680,WC-2014,2014 FIFA Men's World Cup,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,not applicable,T-31,Germany,DEU,0,1,P-28154,Müller,Thomas,13,right winger,RW,1,0
20681,WC-2014,2014 FIFA Men's World Cup,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,not applicable,T-31,Germany,DEU,0,1,P-18599,Lahm,Philipp,16,right back,RB,1,0
20682,WC-2014,2014 FIFA Men's World Cup,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,not applicable,T-31,Germany,DEU,0,1,P-39356,Kroos,Toni,18,attacking midfielder,AM,1,0
20683,WC-2014,2014 FIFA Men's World Cup,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,not applicable,T-31,Germany,DEU,0,1,P-04224,Boateng,Jérôme,20,center back,CB,1,0
20684,WC-2014,2014 FIFA Men's World Cup,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,not applicable,T-31,Germany,DEU,0,1,P-46979,Schürrle,André,9,midfielder,MF,0,1
20685,WC-2014,2014 FIFA Men's World Cup,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,not applicable,T-31,Germany,DEU,0,1,P-21524,Draxler,Julian,14,midfielder,MF,0,1
20686,WC-2014,2014 FIFA Men's World Cup,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,not applicable,T-31,Germany,DEU,0,1,P-02328,Mertesacker,Per,17,defender,DF,0,1
20687,WC-2014,2014 FIFA Men's World Cup,M-2014-62,Netherlands vs Argentina,2014-07-09,semi-finals,not applicable,T-48,Netherlands,NLD,1,0,P-68395,Cillessen,Jasper,1,goal keeper,GK,1,0
20688,WC-2014,2014 FIFA Men's World Cup,M-2014-62,Netherlands vs Argentina,2014-07-09,semi-finals,not applicable,T-48,Netherlands,NLD,1,0,P-21798,Vlaar,Ron,2,center back,CB,1,0
20689,WC-2014,2014 FIFA Men's World Cup,M-2014-62,Netherlands vs Argentina,2014-07-09,semi-finals,not applicable,T-48,Netherlands,NLD,1,0,P-70280,de Vrij,Stefan,3,center back,CB,1,0
20690,WC-2014,2014 FIFA Men's World Cup,M-2014-62,Netherlands vs Argentina,2014-07-09,semi-finals,not applicable,T-48,Netherlands,NLD,1,0,P-69329,Martins Indi,Bruno,4,center back,CB,1,0
20691,WC-2014,2014 FIFA Men's World Cup,M-2014-62,Netherlands vs Argentina,2014-07-09,semi-finals,not applicable,T-48,Netherlands,NLD,1,0,P-39861,Blind,Daley,5,left wing back,LWB,1,0
20692,WC-2014,2014 FIFA Men's World Cup,M-2014-62,Netherlands vs Argentina,2014-07-09,semi-finals,not applicable,T-48,Netherlands,NLD,1,0,P-53668,de Jong,Nigel,6,center midfielder,CM,1,0
20693,WC-2014,2014 FIFA Men's World Cup,M-2014-62,Netherlands vs Argentina,2014-07-09,semi-finals,not applicable,T-48,Netherlands,NLD,1,0,P-99934,van Persie,Robin,9,center forward,CF,1,0
20694,WC-2014,2014 FIFA Men's World Cup,M-2014-62,Netherlands vs Argentina,2014-07-09,semi-finals,not applicable,T-48,Netherlands,NLD,1,0,P-51336,Sneijder,Wesley,10,attacking midfielder,AM,1,0
20695,WC-2014,2014 FIFA Men's World Cup,M-2014-62,Netherlands vs Argentina,2014-07-09,semi-finals,not applicable,T-48,Netherlands,NLD,1,0,P-23705,Robben,Arjen,11,center forward,CF,1,0
20696,WC-2014,2014 FIFA Men's World Cup,M-2014-62,Netherlands vs Argentina,2014-07-09,semi-finals,not applicable,T-48,Netherlands,NLD,1,0,P-33312,Kuyt,Dirk,15,right wing back,RWB,1,0
20697,WC-2014,2014 FIFA Men's World Cup,M-2014-62,Netherlands vs Argentina,2014-07-09,semi-finals,not applicable,T-48,Netherlands,NLD,1,0,P-85698,Wijnaldum,Georginio,20,center midfielder,CM,1,0
20698,WC-2014,2014 FIFA Men's World Cup,M-2014-62,Netherlands vs Argentina,2014-07-09,semi-finals,not applicable,T-48,Netherlands,NLD,1,0,P-21790,Janmaat,Daryl,7,defender,DF,0,1
20699,WC-2014,2014 FIFA Men's World Cup,M-2014-62,Netherlands vs Argentina,2014-07-09,semi-finals,not applicable,T-48,Netherlands,NLD,1,0,P-27533,Clasie,Jordy,16,midfielder,MF,0,1
20700,WC-2014,2014 FIFA Men's World Cup,M-2014-62,Netherlands vs Argentina,2014-07-09,semi-finals,not applicable,T-48,Netherlands,NLD,1,0,P-64344,Huntelaar,Klaas-Jan,19,forward,FW,0,1
20701,WC-2014,2014 FIFA Men's World Cup,M-2014-62,Netherlands vs Argentina,2014-07-09,semi-finals,not applicable,T-03,Argentina,ARG,0,1,P-60541,Romero,Sergio,1,goal keeper,GK,1,0
20702,WC-2014,2014 FIFA Men's World Cup,M-2014-62,Netherlands vs Argentina,2014-07-09,semi-finals,not applicable,T-03,Argentina,ARG,0,1,P-61051,Garay,Ezequiel,2,center back,CB,1,0
20703,WC-2014,2014 FIFA Men's World Cup,M-2014-62,Netherlands vs Argentina,2014-07-09,semi-finals,not applicable,T-03,Argentina,ARG,0,1,P-96639,Zabaleta,Pablo,4,right back,RB,1,0
20704,WC-2014,2014 FIFA Men's World Cup,M-2014-62,Netherlands vs Argentina,2014-07-09,semi-finals,not applicable,T-03,Argentina,ARG,0,1,P-38647,Biglia,Lucas,6,center midfielder,CM,1,0
20705,WC-2014,2014 FIFA Men's World Cup,M-2014-62,Netherlands vs Argentina,2014-07-09,semi-finals,not applicable,T-03,Argentina,ARG,0,1,P-69019,Pérez,Enzo,8,center midfielder,CM,1,0
20706,WC-2014,2014 FIFA Men's World Cup,M-2014-62,Netherlands vs Argentina,2014-07-09,semi-finals,not applicable,T-03,Argentina,ARG,0,1,P-29398,Higuaín,Gonzalo,9,center forward,CF,1,0
20707,WC-2014,2014 FIFA Men's World Cup,M-2014-62,Netherlands vs Argentina,2014-07-09,semi-finals,not applicable,T-03,Argentina,ARG,0,1,P-14758,Messi,Lionel,10,second striker,SS,1,0
20708,WC-2014,2014 FIFA Men's World Cup,M-2014-62,Netherlands vs Argentina,2014-07-09,semi-finals,not applicable,T-03,Argentina,ARG,0,1,P-77063,Mascherano,Javier,14,center midfielder,CM,1,0
20709,WC-2014,2014 FIFA Men's World Cup,M-2014-62,Netherlands vs Argentina,2014-07-09,semi-finals,not applicable,T-03,Argentina,ARG,0,1,P-39810,Demichelis,Martín,15,center back,CB,1,0
20710,WC-2014,2014 FIFA Men's World Cup,M-2014-62,Netherlands vs Argentina,2014-07-09,semi-finals,not applicable,T-03,Argentina,ARG,0,1,P-18222,Rojo,Marcos,16,left back,LB,1,0
20711,WC-2014,2014 FIFA Men's World Cup,M-2014-62,Netherlands vs Argentina,2014-07-09,semi-finals,not applicable,T-03,Argentina,ARG,0,1,P-69953,Lavezzi,Ezequiel,22,center forward,CF,1,0
20712,WC-2014,2014 FIFA Men's World Cup,M-2014-62,Netherlands vs Argentina,2014-07-09,semi-finals,not applicable,T-03,Argentina,ARG,0,1,P-33570,Rodríguez,Maxi,11,midfielder,MF,0,1
20713,WC-2014,2014 FIFA Men's World Cup,M-2014-62,Netherlands vs Argentina,2014-07-09,semi-finals,not applicable,T-03,Argentina,ARG,0,1,P-27419,Palacio,Rodrigo,18,forward,FW,0,1
20714,WC-2014,2014 FIFA Men's World Cup,M-2014-62,Netherlands vs Argentina,2014-07-09,semi-finals,not applicable,T-03,Argentina,ARG,0,1,P-36870,Agüero,Sergio,20,forward,FW,0,1
20715,WC-2014,2014 FIFA Men's World Cup,M-2014-63,Brazil vs Netherlands,2014-07-12,third-place match,not applicable,T-09,Brazil,BRA,1,0,P-32798,Silva,Thiago,3,center back,CB,1,0
20716,WC-2014,2014 FIFA Men's World Cup,M-2014-63,Brazil vs Netherlands,2014-07-12,third-place match,not applicable,T-09,Brazil,BRA,1,0,P-87449,Luiz,David,4,center back,CB,1,0
20717,WC-2014,2014 FIFA Men's World Cup,M-2014-63,Brazil vs Netherlands,2014-07-12,third-place match,not applicable,T-09,Brazil,BRA,1,0,P-54013,Paulinho,not applicable,8,center midfielder,CM,1,0
20718,WC-2014,2014 FIFA Men's World Cup,M-2014-63,Brazil vs Netherlands,2014-07-12,third-place match,not applicable,T-09,Brazil,BRA,1,0,P-37239,Oscar,not applicable,11,attacking midfielder,AM,1,0
20719,WC-2014,2014 FIFA Men's World Cup,M-2014-63,Brazil vs Netherlands,2014-07-12,third-place match,not applicable,T-09,Brazil,BRA,1,0,P-11275,César,Júlio,12,goal keeper,GK,1,0
20720,WC-2014,2014 FIFA Men's World Cup,M-2014-63,Brazil vs Netherlands,2014-07-12,third-place match,not applicable,T-09,Brazil,BRA,1,0,P-47180,Maxwell,not applicable,14,left back,LB,1,0
20721,WC-2014,2014 FIFA Men's World Cup,M-2014-63,Brazil vs Netherlands,2014-07-12,third-place match,not applicable,T-09,Brazil,BRA,1,0,P-86499,Ramires,not applicable,16,right winger,RW,1,0
20722,WC-2014,2014 FIFA Men's World Cup,M-2014-63,Brazil vs Netherlands,2014-07-12,third-place match,not applicable,T-09,Brazil,BRA,1,0,P-43410,Gustavo,Luiz,17,center midfielder,CM,1,0
20723,WC-2014,2014 FIFA Men's World Cup,M-2014-63,Brazil vs Netherlands,2014-07-12,third-place match,not applicable,T-09,Brazil,BRA,1,0,P-62621,Willian,not applicable,19,left winger,LW,1,0
20724,WC-2014,2014 FIFA Men's World Cup,M-2014-63,Brazil vs Netherlands,2014-07-12,third-place match,not applicable,T-09,Brazil,BRA,1,0,P-37372,Jô,not applicable,21,center forward,CF,1,0
20725,WC-2014,2014 FIFA Men's World Cup,M-2014-63,Brazil vs Netherlands,2014-07-12,third-place match,not applicable,T-09,Brazil,BRA,1,0,P-94551,Maicon,not applicable,23,right back,RB,1,0
20726,WC-2014,2014 FIFA Men's World Cup,M-2014-63,Brazil vs Netherlands,2014-07-12,third-place match,not applicable,T-09,Brazil,BRA,1,0,P-41758,Fernandinho,not applicable,5,midfielder,MF,0,1
20727,WC-2014,2014 FIFA Men's World Cup,M-2014-63,Brazil vs Netherlands,2014-07-12,third-place match,not applicable,T-09,Brazil,BRA,1,0,P-86524,Hulk,not applicable,7,forward,FW,0,1
20728,WC-2014,2014 FIFA Men's World Cup,M-2014-63,Brazil vs Netherlands,2014-07-12,third-place match,not applicable,T-09,Brazil,BRA,1,0,P-02974,Hernanes,not applicable,18,midfielder,MF,0,1
20729,WC-2014,2014 FIFA Men's World Cup,M-2014-63,Brazil vs Netherlands,2014-07-12,third-place match,not applicable,T-48,Netherlands,NLD,0,1,P-68395,Cillessen,Jasper,1,goal keeper,GK,1,0
20730,WC-2014,2014 FIFA Men's World Cup,M-2014-63,Brazil vs Netherlands,2014-07-12,third-place match,not applicable,T-48,Netherlands,NLD,0,1,P-21798,Vlaar,Ron,2,center back,CB,1,0
20731,WC-2014,2014 FIFA Men's World Cup,M-2014-63,Brazil vs Netherlands,2014-07-12,third-place match,not applicable,T-48,Netherlands,NLD,0,1,P-70280,de Vrij,Stefan,3,center back,CB,1,0
